0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ID
-0.021409575,-0.22605835,-0.17112279,0.02175864,-0.24863836,-0.055902883,-0.18085836,0.11807249,-0.16540873,0.22404537,-0.17869137,-0.11879416,0.033549547,-0.031957082,-0.11565068,-0.13128565,0.056977503,-0.07586223,-0.12277944,-0.18375151,-0.024290424,0.1941423,0.0062824422,-0.008424036,-0.08097634,0.23569429,0.19056834,-0.095120884,-0.08075621,0.12699609,-0.1955131,0.22591422,0.111189924,-0.23541872,-0.15123528,-0.019494116,0.25763384,-0.16022706,-0.22838698,-0.076395094,-0.23230876,0.11782537,-0.095115244,-0.21113102,0.16243196,-0.11826053,-0.21779881,0.15880556,-0.15622167,0.17184941,11.0
0.025002252,-0.052082486,-0.063433915,0.00022412691,-0.0052219965,0.05194485,-0.23820223,0.18817927,0.08684432,-0.030271722,-0.108475275,-0.19242413,0.08001947,-0.01103406,-0.16585115,-0.20593275,0.047867417,-0.06674285,-0.20759667,0.03612878,0.015387649,0.12896258,-0.21872024,-0.07221364,-0.09615147,0.24683376,0.25340343,-0.043958277,-0.03039375,0.13681872,-0.16555437,0.27410033,0.111879155,-0.15601997,-0.22493346,-0.044518474,0.22019248,-0.26196882,-0.21460465,-0.23479797,-0.15494965,-0.06333032,0.12404996,-0.28078476,0.035464518,-0.21179396,-0.11322696,-0.14687616,-0.24836783,0.23617786,12.0
0.119247295,0.007827851,-0.025938205,-0.018582525,-0.03258306,-0.030859947,0.0087446,-0.14460196,-0.046435766,0.07255027,0.008543264,-0.07443142,0.06409593,-0.065818034,0.0047946167,0.049972385,0.029319908,0.06723623,0.01067446,0.008125383,-0.029060641,0.013814273,-0.035545856,-0.010096723,0.010868492,-0.076799564,0.031776052,0.10237651,-0.01018646,0.006789168,-0.039143864,-0.0033705945,0.06979433,-0.028738866,-0.012033137,0.07243467,-0.09241629,0.07081725,0.003805356,0.0034085258,-0.039145134,-0.027857803,0.07460144,0.06591897,-0.014502271,0.039514262,0.07037185,-4.3275733e-05,0.039722458,-0.03671947,13.0
0.102609605,0.054716237,-0.17383356,0.051948626,-0.016024562,-0.19662265,-0.092063524,-0.052481115,0.065584965,0.058749545,-0.06575476,-0.1508584,0.13998073,-0.16003118,-0.04649868,-0.16929825,-0.05542016,0.050963305,-0.1198233,0.053790618,-0.06737333,0.10652652,-0.13644694,-0.12353459,-0.029795801,0.04007986,0.16204427,-0.13274302,0.15366532,0.11795662,-0.12287187,0.107468195,0.15884094,-0.012081725,-0.18523291,0.10730816,-0.048945613,-0.21300235,-0.017681802,-0.09756335,-0.15668298,-0.02018123,0.017984616,-0.17089179,0.022455344,-0.054741926,0.07637321,-0.0025758846,-0.15702984,0.14405252,14.0
0.068292774,0.09265464,-0.111222975,-0.03815747,-0.061253387,0.115175895,-0.05375401,0.098741256,0.107024595,-0.0882557,-0.033065915,-0.16063964,0.0050087874,0.15142208,-0.08024812,-0.050443824,0.030683808,-0.12680128,-0.02392648,0.09966054,0.06749273,0.007543057,-0.053642094,-0.12203112,-0.02874233,0.03809586,0.0010004803,-0.024291426,0.05884047,-0.028658463,0.010545259,0.06299243,0.04893351,-0.06859831,-0.03689545,0.05328128,0.04207103,-0.02420956,0.027427653,-0.09171828,-0.08551484,0.03323495,0.09454374,0.05008091,0.08806474,-0.09115758,-0.07925299,0.08958168,-0.025290115,-0.0071531497,15.0
-0.11191959,0.07861964,0.0686531,-0.103437304,-0.07009319,0.12184255,0.07142188,-0.064748295,0.07644056,0.012646641,0.03012093,0.05553799,-0.05205718,0.038529202,0.07337099,0.18905897,-0.013191174,-0.04575881,0.05533592,8.931143e-05,0.0490922,-0.19387601,-0.0025123546,-0.007317124,-0.027245041,-0.20063739,-0.08660397,-0.047099903,-0.01513643,-0.13519683,0.009338827,-0.11446381,0.043445665,0.069599934,0.11920886,0.10642962,0.04124917,0.03497801,0.10695929,0.031459548,-0.0038079494,0.05811412,0.012849289,0.0512174,0.055912,-0.068833135,0.0022206707,0.1112824,0.09881682,-0.20271501,16.0
-0.0008693185,-0.049500808,-0.04021114,0.08582645,-0.079186805,-0.08703747,-0.051757965,0.076038055,-0.06340232,0.04839326,-0.10181127,-0.03710519,0.024242384,-0.064820774,0.008177298,-0.08622597,0.11724649,0.02616142,0.013132913,-0.0071820035,0.06385058,0.06376624,0.030959181,0.09764238,-0.036940876,0.03610173,-0.027427763,-0.0037462036,0.094592676,0.008018252,-0.028000548,0.011073703,0.07759774,-0.021165421,-0.01167388,-0.006019851,0.04499692,-0.0037298205,-0.017068494,-0.00044638946,0.015740618,-0.013356257,0.049922634,-0.024210019,0.07404951,0.038815133,-0.028440878,-0.09516368,0.016937956,0.039672468,17.0
0.016607609,-0.06897705,-0.048986714,-0.031101666,-0.17222537,0.031312834,-0.08198431,0.12010013,-0.15446132,0.16748574,-0.041453224,-0.103938706,-0.011446729,5.180191e-06,-0.09050455,-0.11705109,0.0831171,0.030284699,-0.03500906,-0.11161878,0.023009421,0.06264612,-0.090327576,0.041098654,-0.08526406,0.10704,0.08962654,-0.018100549,-0.051665436,0.02559392,-0.124445274,0.11375261,0.067382075,-0.16049722,-0.05013397,0.0061408635,0.13865732,-0.128555,-0.09496419,-0.0562982,-0.16741195,0.07741357,0.057239402,-0.097978435,0.12887129,-0.050403878,-0.20164602,0.11920167,-0.08629957,0.06845403,18.0
0.02954765,-0.026216164,-0.035761043,0.09084023,0.049717844,-0.17859678,-0.084623225,0.16093035,0.0692614,0.008673349,-0.091160126,-0.014591038,0.09239299,-0.13629706,0.15856592,-0.03405812,0.107917,-0.05517473,-0.13074493,0.16937168,0.172226,0.14628488,0.15124205,0.030324781,-0.08885688,-0.044497803,0.036605816,-0.099074446,0.15915304,-0.0330887,0.06084045,0.024866872,0.101355605,-0.081477925,-0.07314825,0.0011007795,-0.061690427,-0.039689213,0.048188135,-0.08348651,-0.0026929136,-0.034596432,0.038456008,0.10616775,0.016970966,0.087593555,0.08602133,-0.087107964,-0.055451375,0.044619538,19.0
0.072830215,-0.106704794,-0.006734394,0.087971084,-0.005332787,-0.01623399,-0.13324034,0.051734142,0.0028444077,-0.01353015,-0.08799172,0.022768699,0.098400705,-0.020858318,-0.036084134,-0.038964335,0.038303588,0.045180913,-0.06661348,0.14564922,1.6387778e-05,0.061541572,-0.092772596,0.14974795,-0.044904858,0.13537861,0.12628628,0.014866346,0.049759112,0.13083658,-0.103659764,0.114921294,-0.02375716,-0.06606287,-0.08702619,-0.18042974,0.05734061,-0.101600066,-0.15781344,-0.14680262,-0.060154177,-0.15103905,0.15741205,-0.11807021,0.06341359,0.047495976,-0.03258303,-0.12585343,-0.096316375,0.12256442,20.0
0.04972802,-0.06463661,-0.12434002,0.0009067426,-0.15069205,-0.12135259,-0.11767011,0.09564033,-0.06628038,0.14023814,-0.118242726,-0.08191227,0.03448712,-0.088415034,-0.068627685,-0.14034618,0.025848394,-0.04878007,-0.06806489,-0.026491456,0.0681199,0.13623855,-0.030680252,0.06808854,-0.07302885,0.10710381,0.13949163,-0.005040612,0.069595136,0.118723765,-0.14726569,0.103177674,0.03570805,-0.108844005,-0.07399174,-0.02975526,0.1591243,-0.11897147,-0.09461932,-0.1169189,-0.16340786,-0.014082453,-0.016126992,-0.09881118,0.17084756,-0.03611413,-0.13394758,0.08190377,-0.07504143,0.072397105,21.0
0.08065138,-0.034120023,-0.060332395,0.15268005,-0.108910486,-0.07653608,-0.0872933,0.12065996,-0.02219367,0.02636419,-0.090039775,0.010510619,0.02647448,-0.06780009,0.033793867,-0.07908243,0.10533336,0.02401071,-0.039488226,0.013218879,0.16385056,0.07176461,-0.0032157581,0.12702788,-0.11793161,0.064652726,0.06521388,0.033978987,0.14339378,0.08813229,0.05333242,0.07419245,-0.1335071,-0.11622147,-0.063557275,-0.06349562,0.056128215,0.01482016,-0.08332487,-0.1389425,-0.027314533,-0.110311955,0.07993754,0.05684323,0.049781848,0.1400586,-0.018330794,-0.06250195,0.017470002,0.12718552,22.0
0.097956486,-0.07909228,0.008696005,0.10270794,-0.009227097,0.016433435,0.028146207,0.047352917,0.07084157,-0.037014086,-0.042635333,0.16178642,0.007647014,-0.047254648,0.0090440195,0.053557508,0.06755346,0.048162147,0.06966376,0.035501692,0.11835495,0.020269208,-0.03523762,0.11428497,-0.11399164,0.007924096,-0.035972897,0.06529689,0.069030315,0.06284321,0.021061208,-0.008505867,-0.17200238,0.01981613,0.0066413986,-0.14664036,0.026180238,0.056181364,0.018815946,-0.028639978,-0.014476728,-0.07853249,0.07765407,0.064321674,0.05794757,0.0538917,-0.06596942,-0.14835873,0.03108661,0.022885116,23.0
-0.22351493,0.14638641,0.1298617,-0.17273068,0.15848476,0.116905235,-0.14940788,0.09550474,-0.17740618,-0.17883322,0.15963772,-0.18350942,-0.08143516,0.18420537,-0.19573665,-0.17186095,-0.1714041,-0.1428861,-0.11663038,0.08072019,-0.2168737,0.073501945,-0.119601764,0.025668569,0.19704285,0.13086952,0.12317418,-0.14187981,-0.22384748,-0.024887001,-0.20006357,0.17242987,0.21078864,-0.13164122,-0.17192833,-0.112081476,0.16557978,-0.16959038,-0.057615343,-0.13517447,0.15550624,-0.09779294,0.12826681,-0.19873455,-0.105575934,-0.24106877,-0.11266578,-0.110357404,-0.17715336,0.09679627,24.0
0.06263956,0.046179805,0.0025538076,0.01809342,-0.009055521,0.07517017,-0.033891376,0.027851233,-0.0764634,-0.023074023,0.028061984,0.02036995,-0.041022778,0.11247885,0.0070358855,-0.012223169,-0.001350005,0.015734548,0.011787939,-0.07500728,0.012699689,0.021449996,0.0050399275,-0.021282932,-0.02096969,-0.037179694,0.00506926,0.06749097,-0.006739676,-0.022743896,0.07899065,-0.03792759,-0.07148064,0.04649844,0.056004483,-0.042782385,-0.02474191,0.021390708,0.051464606,-0.011224112,0.09010719,-0.028491532,-0.05974725,0.055579133,-0.05903625,0.012836961,-0.010306169,-0.051523335,0.010608847,-0.058201388,25.0
-0.03375211,0.114218175,0.073249154,-0.006178273,0.01765315,0.01246048,0.18445577,-0.046874847,-0.012716709,-0.016539466,0.14868534,0.013790982,-0.06754665,0.024594003,0.06489344,0.040372863,-0.03234448,-0.11101442,0.15374346,-0.058038462,0.009769841,-0.08531234,0.09284046,-0.05222234,0.09911565,-0.12825708,-0.18381286,-0.03579098,-0.020425078,-0.107011706,0.17088579,-0.18117107,-0.0759903,0.10447223,0.14679584,0.11391561,-0.13347277,0.092982486,0.13558565,0.1633577,0.083095886,0.09005664,-0.120997794,0.13524094,-0.050839454,0.05776191,0.1386777,0.13896045,0.18371983,-0.109120674,26.0
-0.026642723,-0.055206757,0.0025302437,-0.03211754,0.10307589,0.039042186,-0.12844485,0.13003556,-0.11097966,-0.09875037,-0.11598378,-0.13210694,0.045249097,-0.000114915165,-0.10657385,-0.094630405,0.11484961,-0.018687708,-0.12896135,0.12231603,-0.088174894,0.13453634,-0.1903211,0.17852104,0.08436587,0.13162799,0.13300876,0.08244956,-0.0736178,0.0596692,-0.11060615,0.14518408,0.12647991,-0.13940856,-0.18298416,-0.19119002,0.1411615,-0.120566174,-0.18830521,-0.19941884,-0.00033235305,-0.14231305,0.16682531,-0.19280241,-0.16741818,-0.08358296,-0.12004234,-0.13797303,-0.19619095,0.14925413,27.0
0.064005755,-0.13285892,-0.067624345,0.062239405,-0.10266063,-0.1258224,-0.0023738623,0.056270227,-0.10698693,0.13493797,-0.05884764,0.01776626,0.025009932,-0.072140336,0.061651405,0.03167869,0.09668336,0.09452046,0.009646125,-0.11157208,0.09284911,0.10955378,0.04374445,0.031471,-0.09946098,0.023181908,-0.00063963735,0.12645222,0.09040345,0.03490523,-0.0143336225,-0.0046408884,-0.033205066,-0.096888416,0.021654112,-0.03855275,0.04284998,-0.021835985,-0.039301604,-0.002972955,-0.10267707,0.08125715,-0.04950399,0.09127112,0.13344622,0.0801234,-0.079576984,0.021529173,-0.010326129,0.021385236,28.0
0.17164361,-0.03050027,-0.11426771,0.17373359,-0.115154244,-0.02441516,-0.0964568,0.18292919,0.12578431,0.12475098,-0.10466263,-0.0962817,0.15170471,-0.01472457,-0.04682134,-0.14504835,0.16446558,-0.012211856,-0.12793395,-0.013779829,0.13866834,0.19213699,-0.12936443,-0.04355235,-0.09774806,0.12233477,0.15025043,0.08070091,0.14973418,0.121203266,0.05045118,0.12241964,-0.083109915,-0.12717208,-0.16113658,-0.05464324,0.19383006,-0.14132693,-0.15566736,-0.12789573,-0.17234987,-0.1723844,0.055672724,-0.17411117,0.14121963,0.06997218,-0.09569301,-0.055936035,-0.09475574,0.18856174,29.0
-0.118957,0.16631325,0.044922795,0.22531392,0.12011401,-0.15907863,-0.19784284,0.20763436,0.13175133,-0.12823236,-0.19956358,-0.11189698,0.10563921,-0.24573866,0.19792598,-0.10298298,0.21061741,-0.12923901,-0.21025519,0.17998737,0.22551228,0.16035978,0.11723212,-0.084840275,-0.1618962,-0.16863297,0.004465814,-0.13042022,0.15302016,-0.14722662,0.115417555,-0.16332003,0.1715786,-0.0046343217,-0.15740842,0.10922607,-0.13119406,-0.16965231,0.09173212,-0.21096824,0.13636684,0.08304803,0.043694355,0.18451703,0.09897269,0.15662739,0.16565503,-0.1373102,-0.15399815,0.21472287,30.0
-0.09283381,0.14453278,0.13408677,-0.07387691,0.113734804,0.123193085,0.071341395,-0.09843501,-0.08460551,-0.051769115,0.1273092,-0.08343363,-0.1592112,0.07286377,-0.00224506,0.11312635,-0.08681234,-0.10348507,0.09766798,0.0065721157,-0.042074125,-0.11325738,0.12970452,-0.13926756,0.15159522,-0.021816013,-0.11412702,-0.012253599,-0.16646504,-0.0907811,0.133711,-0.11815551,0.13543735,0.16584848,0.17524639,0.045904186,-0.11334655,0.10738152,0.077326596,0.112798415,0.12047444,0.091887265,-0.15417568,0.05081783,-0.1200788,-0.02617802,0.10528011,0.14576383,0.17610359,-0.086092666,31.0
0.14677532,-0.059135817,-0.044570938,0.08254547,-0.08755914,-0.036796305,0.013648325,-0.082923695,0.051835947,0.10571116,0.0006713375,0.10672819,0.12308925,-0.15207605,0.018437002,0.07844786,-0.014859666,0.14367366,-0.035548665,-0.12017486,0.07896033,0.017829055,-0.017132262,0.00035903289,-0.052764602,-0.07089284,-0.006922622,-0.032571662,0.045935724,0.025483083,-0.080036156,-0.0214674,-0.07698635,-0.00033695926,-0.036394227,0.0075007305,0.034913342,0.022773258,0.015006362,-0.011666663,-0.06376358,-0.06125726,0.0024632888,0.025359422,-0.013014631,0.025369694,0.029208222,0.001523871,-0.005529664,-0.06891793,32.0
-0.036251593,-0.008636118,0.0074746655,0.014280308,-0.016743494,-0.0037860975,-0.003967668,-0.090818614,0.070201084,0.038377956,0.04925784,0.038275637,-0.072348565,-0.047041863,0.045405664,0.14132836,-0.008303436,0.047221337,0.058464546,-0.018745864,-0.08508584,-0.06931308,0.04042403,-0.034429546,-0.009586249,-0.013962946,-0.07244193,0.06274425,-0.09742214,0.0014871169,-0.048000455,-0.05734988,-0.04339541,0.047036357,0.08501272,-0.021506337,0.00094438787,0.005602355,0.0368644,0.07136692,0.038802307,-0.07708738,-0.055173196,-0.06825015,-0.05982899,-0.023207374,0.048229255,-0.085155606,-0.008531644,0.003955614,33.0
-0.005952209,-0.010279965,-0.06662095,-0.02973815,-0.060195677,-0.04162709,-0.015297837,0.005265662,-0.07333893,0.078099124,-0.021570833,-0.09169076,-0.031002134,-0.060887925,-0.056908906,-0.02768005,0.023763184,-0.042568594,-0.054930136,-0.06684538,-0.0048286445,0.06172758,0.06165802,0.09008992,-0.05633692,-0.0075239665,0.037662465,-0.0637773,-0.06285223,0.020729663,-0.05362348,0.035390098,0.06324911,-0.10272634,0.02288826,0.03215146,0.0157634,0.017828919,-0.022126231,0.017096268,-0.07323458,0.028157879,0.027639387,0.040711578,0.029690566,-0.08713028,-0.06011277,0.003204413,-0.06601022,0.043460008,34.0
-0.110817365,0.042927846,0.04805612,-0.07554126,0.016769836,-0.0264932,-0.008555935,0.06817225,-0.012485359,-0.09443293,0.07151073,-0.004591903,0.0014462136,0.08598017,-0.04871497,-0.055761788,-0.061252516,-0.09104467,0.055636693,-0.03830428,-0.018659744,0.015068559,-0.028424045,-0.08595117,0.056999862,-0.061020736,0.024622705,0.010686432,-0.05158218,0.023010505,0.082514495,-0.039578248,-0.002773686,0.05517111,-0.01765793,0.08425474,0.025122782,-0.06264577,0.050392583,0.036825556,-0.040395655,0.05470271,-0.11483329,0.03297359,0.061680574,-0.047309175,-0.0041341293,0.10408535,-0.016062217,0.029344464,35.0
0.0512517,0.04174784,0.024643477,0.069901645,0.03491421,0.010749575,-0.00287773,-0.00869224,0.0014182604,0.06818146,-0.03877353,-0.01183071,0.03912954,0.049988873,0.009807406,0.018195087,0.06998535,-0.03378987,-0.028639253,0.08678554,0.056511853,0.05328854,0.022218172,-0.00300394,-0.08278229,-0.04215991,0.0017795764,0.047013752,0.014356335,0.025210341,-0.048769772,-0.019467553,0.038612235,0.01922973,-0.058356263,-0.004081156,-0.028247051,0.044493526,0.000998403,-0.042971123,-0.003362791,0.043115012,0.100635126,-0.009734838,-0.025423462,0.009626983,-0.006810639,-0.059747413,0.06354307,-0.017631311,36.0
0.07406595,0.040359117,-0.016128533,0.06950898,0.027336238,-0.10126094,0.020168552,0.05813591,0.09805595,0.051965278,0.018448783,0.041637607,0.029100876,-0.0015157266,0.027744584,0.048166048,0.029435724,0.0055678184,-0.02724581,0.061212365,-0.049356326,-0.018593045,0.027157236,-0.048579615,-0.037536625,0.07147387,-0.016615309,0.02732836,0.07236325,-0.01421886,0.007573954,0.019120326,-0.16338472,-0.01057693,-0.0075152502,-0.09939391,-0.05192309,0.011518058,-0.025772875,-0.06668406,-0.0017414184,-0.061748758,0.06288361,0.01730927,0.008539437,0.08890997,0.0067312946,-0.07517697,0.033959594,0.01880237,37.0
-0.016168647,0.07396029,0.066046156,-0.07324432,0.057982106,0.03978964,0.06971673,-0.12700413,0.07525224,-0.042839956,0.082971476,0.027676463,-0.048819307,-0.049607553,0.14260912,0.09563924,-0.053754766,-0.02094913,0.078634135,-0.040808327,-0.08560773,-0.049859107,0.0806807,-0.07057214,0.0869866,-0.10402329,-0.069501944,-0.09254423,-0.07698063,-0.07871283,-0.024070004,-0.06772998,0.0076182187,0.047231022,0.041892942,0.10003792,-0.088032804,0.061522625,0.05263452,0.11895989,0.061362263,0.109504186,-0.04543709,0.04672126,-0.08481044,-0.03457022,0.12541224,0.0247563,0.10230938,-0.12401743,38.0
0.072644606,0.002638488,-0.18865661,0.13854952,-0.19372708,0.027736781,-0.10784156,0.07872224,0.04009913,0.016508231,-0.17676218,-0.012720395,0.1098266,0.074666895,-0.09846803,-0.15683076,0.13430712,-0.051915392,-0.19120936,0.0407093,0.05767616,0.12847619,-0.1645883,-0.12498249,-0.183987,0.08294383,0.18379986,-0.015590685,0.15416017,0.2073008,0.04582967,0.11699813,-0.075751014,-0.11917009,-0.13654028,-0.026341207,0.120961264,-0.12318202,-0.18229446,-0.11909605,-0.18494536,-0.034594703,0.0701889,-0.14226696,0.22153305,-0.04321418,-0.19749624,-0.010593964,-0.12950325,0.12798803,39.0
0.010587875,-0.007983152,-0.05391862,-0.09212575,0.020798538,-0.0147565445,0.097045526,-0.043365564,0.007491412,0.05443811,0.0718965,-0.0921513,0.02755516,-0.008795793,-0.05511907,-0.0038265416,-0.13340859,-0.025717296,-0.0077602994,-0.0038524305,-0.12867035,-0.021711795,0.0009612576,-0.030975979,0.13370588,0.016996762,-0.042462192,-0.07225588,0.026309352,0.01691722,-0.09176919,-0.019773075,-0.0064615137,-0.009750107,0.07610813,0.09172205,-0.084195174,-0.03970739,0.045275703,0.019651983,-0.036207575,0.0184963,-0.021216562,-0.012064513,-0.02080342,-0.08870978,-0.021322338,0.007258618,-0.019720078,-0.064780645,40.0
